speed,machine,status,suport,default,output,ontrack,delay,call,day,month,runningtime,campaign,pdays,previous,packmat,deposit
41,CJM,Running,tertiary,no,1468,yes,no,BUILDING,31,mar,237,3,-1,0,ontime,yes
30,XT14,Idle,tertiary,no,311,no,no,BUILDING,31,mar,158,2,-1,0,ontime,yes
26,XT14,Idle,secondary,no,274,no,no,BUILDING,1,apr,351,3,-1,0,ontime,yes
38,XT4,Idle,tertiary,no,172,yes,no,BUILDING,1,apr,1176,1,-1,0,ontime,yes
46,CJM,Downtime,tertiary,no,507,yes,no,BUILDING,1,apr,1196,1,-1,0,ontime,yes
27,TOM16,Idle,tertiary,no,393,no,no,BUILDING,1,apr,165,2,-1,0,ontime,yes
63,Saidone,Running,tertiary,no,39,no,no,BUILDING,1,apr,387,2,-1,0,ontime,yes
34,XT14,Running,secondary,no,1474,no,no,BUILDING,2,apr,739,2,-1,0,ontime,yes
32,XT14,Idle,secondary,no,471,no,yes,BUILDING,2,apr,243,3,-1,0,ontime,yes
33,CJM,Idle,tertiary,no,3161,yes,no,BUILDING,2,apr,313,3,-1,0,ontime,yes
47,XT4,Running,secondary,no,1612,yes,no,BUILDING,2,apr,1164,1,-1,0,ontime,yes
48,XT14,Downtime,secondary,no,4099,no,no,BUILDING,2,apr,397,2,-1,0,ontime,yes
58,JYS,Running,JYS,no,68,no,no,BUILDING,2,apr,268,1,-1,0,ontime,yes
50,CJM,Running,tertiary,no,414,yes,no,BUILDING,3,apr,707,1,302,3,failure,yes
26,XT4,Idle,secondary,no,5005,no,yes,BUILDING,3,apr,117,1,-1,0,ontime,yes
39,XT4,Running,secondary,no,1756,yes,no,BUILDING,3,apr,939,1,-1,0,ontime,yes
55,XT4,Downtime,secondary,no,1613,yes,no,BUILDING,3,apr,296,1,270,3,failure,yes
41,Saidone,Running,secondary,no,3123,yes,no,BUILDING,3,apr,1203,2,135,2,failure,yes
54,Saidone,Downtime,JYS,no,4736,yes,no,UTY,6,apr,475,6,307,5,failure,yes
33,TOM16,Idle,tertiary,no,127,yes,no,BUILDING,6,apr,583,2,222,17,failure,yes
42,CJM,Idle,tertiary,no,11891,no,no,BUILDING,6,apr,158,1,-1,0,ontime,yes
50,XT4,Running,primary,no,4979,no,no,UTY,6,apr,180,1,-1,0,ontime,yes
40,CJM,Running,secondary,no,754,no,yes,BUILDING,6,apr,635,1,-1,0,ontime,yes
37,XT14,Running,secondary,no,1207,yes,no,UTY,6,apr,1353,2,138,2,delivered,yes
44,XT4,Idle,secondary,no,712,yes,yes,BUILDING,6,apr,740,3,-1,0,ontime,yes
30,XT4,Idle,tertiary,no,297,no,no,BUILDING,7,apr,465,4,-1,0,ontime,yes
26,Saidone,Idle,secondary,no,3676,no,no,BUILDING,7,apr,148,1,-1,0,ontime,yes
47,CJM,Running,secondary,no,817,no,no,BUILDING,7,apr,721,4,-1,0,ontime,yes
46,XT4,Idle,tertiary,no,283,no,no,BUILDING,7,apr,299,1,-1,0,ontime,yes
25,XT14,Idle,secondary,no,82,no,yes,BUILDING,7,apr,104,2,-1,0,ontime,yes
56,TOM16,Running,secondary,no,2847,no,no,BUILDING,8,apr,327,1,-1,0,ontime,yes
36,XT4,Idle,secondary,no,1822,yes,no,BUILDING,8,apr,952,1,323,1,other,yes
35,TOM16,Idle,secondary,no,16,yes,no,BUILDING,8,apr,903,1,-1,0,ontime,yes
54,CJM,Running,secondary,no,377,no,no,BUILDING,8,apr,1134,1,-1,0,ontime,yes
48,CJM,Running,secondary,no,4415,yes,no,BUILDING,8,apr,1032,3,141,7,failure,yes
32,TOM16,Running,secondary,no,303,yes,no,BUILDING,8,apr,150,1,267,4,failure,yes
60,XT14,Downtime,secondary,no,12039,no,no,UTY,8,apr,236,1,-1,0,ontime,yes
67,CEIC,Running,secondary,no,1443,no,no,BUILDING,8,apr,245,1,-1,0,ontime,yes
32,CJM,Idle,tertiary,no,1781,no,no,BUILDING,8,apr,321,1,-1,0,ontime,yes
26,XT14,Running,secondary,no,3415,no,no,BUILDING,8,apr,209,1,-1,0,ontime,yes
33,CJM,Idle,tertiary,no,318,yes,no,BUILDING,8,apr,1190,1,141,3,other,yes
21,XT14,Idle,primary,no,423,no,no,BUILDING,8,apr,104,5,-1,0,ontime,yes
30,TOM16,Idle,secondary,no,2544,no,no,BUILDING,8,apr,108,2,-1,0,ontime,yes
27,XT14,Idle,secondary,no,2614,no,no,BUILDING,8,apr,143,2,-1,0,ontime,yes
30,XT10,Idle,secondary,no,1268,yes,no,BUILDING,8,apr,105,4,320,8,other,yes
36,XT4,Running,secondary,no,536,yes,no,BUILDING,8,apr,274,3,-1,0,ontime,yes
27,XT14,Running,secondary,no,1293,yes,no,BUILDING,8,apr,1665,3,-1,0,ontime,yes
29,CJM,Idle,tertiary,no,1377,no,no,BUILDING,8,apr,548,2,-1,0,ontime,yes
38,XT4,Idle,secondary,no,2580,yes,no,BUILDING,8,apr,1691,2,264,3,failure,yes
23,XT14,Idle,tertiary,no,314,no,yes,BUILDING,8,apr,142,4,-1,0,ontime,yes
38,TOM16,Running,tertiary,no,206,no,no,BUILDING,8,apr,350,2,-1,0,ontime,yes
30,TOM16,Idle,secondary,no,3286,yes,no,BUILDING,9,apr,743,1,-1,0,ontime,yes
41,XT10,Running,secondary,no,803,yes,no,BUILDING,9,apr,592,4,316,3,failure,yes
33,TOM16,Idle,secondary,no,719,yes,no,BUILDING,9,apr,448,2,316,6,failure,yes
35,XT14,Running,secondary,no,898,yes,no,BUILDING,9,apr,214,1,-1,0,ontime,yes
29,XT14,Running,tertiary,no,332,no,no,BUILDING,9,apr,179,1,-1,0,ontime,yes
68,CEIC,Downtime,primary,no,695,no,no,BUILDING,9,apr,233,1,-1,0,ontime,yes
20,XT14,Idle,secondary,no,1819,no,no,BUILDING,9,apr,245,3,-1,0,ontime,yes
30,CJM,Idle,tertiary,no,2544,no,no,BUILDING,9,apr,152,2,-1,0,ontime,yes
32,XT4,Running,secondary,no,759,yes,no,BUILDING,9,apr,317,5,-1,0,ontime,yes
28,CJM,Downtime,tertiary,no,229,yes,no,BUILDING,9,apr,1042,2,315,2,other,yes
45,XT4,Running,secondary,no,96,yes,no,BUILDING,13,apr,348,3,256,2,failure,yes
29,TOM16,Idle,secondary,no,110,yes,no,BUILDING,13,apr,1036,1,-1,0,ontime,yes
31,XT4,Running,secondary,no,1406,yes,yes,BUILDING,13,apr,1091,2,-1,0,ontime,yes
39,XT10,Downtime,secondary,no,0,yes,no,BUILDING,13,apr,1006,2,-1,0,ontime,yes
42,XT4,Running,primary,no,2103,yes,no,BUILDING,13,apr,384,2,-1,0,ontime,yes
35,CJM,Idle,tertiary,no,1599,yes,yes,BUILDING,13,apr,407,1,-1,0,ontime,yes
34,TOM16,Idle,tertiary,no,925,yes,no,BUILDING,13,apr,709,1,-1,0,ontime,yes
26,CJM,Idle,tertiary,no,3,no,no,BUILDING,13,apr,1022,2,-1,0,ontime,yes
29,XT10,Downtime,secondary,no,84,yes,no,BUILDING,13,apr,1101,2,-1,0,ontime,yes
44,Saidone,Idle,tertiary,no,1367,yes,no,BUILDING,13,apr,1232,3,146,1,other,yes
34,CJM,Running,tertiary,no,703,yes,no,BUILDING,14,apr,342,1,-1,0,ontime,yes
33,CJM,Running,tertiary,no,0,yes,no,BUILDING,14,apr,535,3,328,1,failure,yes
34,CJM,Idle,tertiary,no,2646,no,no,BUILDING,14,apr,142,1,-1,0,ontime,yes
33,XT14,Idle,secondary,no,572,yes,no,BUILDING,14,apr,344,1,74,2,failure,yes
22,XT14,Idle,secondary,no,107,no,no,BUILDING,14,apr,125,1,-1,0,ontime,yes
32,TOM16,Running,secondary,no,765,yes,yes,BUILDING,14,apr,850,2,-1,0,ontime,yes
36,XT10,Idle,secondary,no,253,yes,no,BUILDING,14,apr,1073,1,-1,0,ontime,yes
44,XT14,Downtime,secondary,no,0,no,no,BUILDING,14,apr,1594,1,148,1,failure,yes
65,CEIC,Running,secondary,no,2,no,no,BUILDING,14,apr,450,1,-1,0,ontime,yes
61,Saidone,Downtime,tertiary,no,6,yes,no,BUILDING,14,apr,133,2,-1,0,ontime,yes
41,Saidone,Running,primary,no,0,no,no,BUILDING,14,apr,168,1,-1,0,ontime,yes
24,CJM,Running,JYS,no,448,no,no,BUILDING,14,apr,324,1,-1,0,ontime,yes
77,CEIC,Downtime,tertiary,no,4659,no,no,BUILDING,14,apr,161,1,-1,0,ontime,yes
62,Saidone,Running,tertiary,no,1528,no,no,BUILDING,14,apr,496,1,-1,0,ontime,yes
30,CJM,Running,tertiary,no,330,no,no,BUILDING,14,apr,111,1,-1,0,ontime,yes
29,XT14,Idle,secondary,no,731,no,no,BUILDING,14,apr,107,3,-1,0,ontime,yes
29,CJM,Idle,secondary,no,25,no,no,BUILDING,14,apr,207,2,-1,0,ontime,yes
65,CJM,Running,secondary,no,587,no,no,BUILDING,15,apr,223,2,-1,0,ontime,yes
43,XT10,Running,primary,no,2557,yes,no,UTY,15,apr,165,2,327,3,failure,yes
70,CEIC,Downtime,primary,no,275,no,no,BUILDING,15,apr,82,1,-1,0,ontime,yes
32,XT10,Running,secondary,no,1129,yes,no,BUILDING,15,apr,903,2,341,2,failure,yes
46,TOM16,Running,secondary,no,2149,yes,no,BUILDING,15,apr,282,2,-1,0,ontime,yes
33,XT14,Running,secondary,no,855,no,no,BUILDING,15,apr,110,1,-1,0,ontime,yes
57,XT10,Running,primary,no,491,yes,no,BUILDING,15,apr,1217,3,-1,0,ontime,yes
62,XT4,Running,secondary,no,180,no,no,BUILDING,15,apr,389,2,-1,0,ontime,yes
32,XT10,Idle,secondary,no,133,no,no,BUILDING,15,apr,171,1,-1,0,ontime,yes
39,XT4,Idle,secondary,no,649,yes,no,BUILDING,15,apr,668,1,-1,0,ontime,yes
76,Saidone,Downtime,primary,no,1411,no,no,UTY,15,apr,170,3,-1,0,ontime,yes
36,XT14,Idle,secondary,no,11174,yes,no,BUILDING,15,apr,953,1,-1,0,ontime,yes
27,TOM16,Idle,secondary,no,439,yes,no,BUILDING,15,apr,1038,2,-1,0,ontime,yes
38,CJM,Idle,tertiary,no,6158,yes,no,BUILDING,15,apr,139,5,145,9,failure,yes
56,XT4,Running,primary,no,3498,no,no,BUILDING,15,apr,264,2,-1,0,ontime,yes
51,CJM,Running,tertiary,no,1801,no,no,BUILDING,16,apr,838,3,-1,0,ontime,yes
39,CJM,Running,tertiary,no,937,no,no,BUILDING,16,apr,144,4,-1,0,ontime,yes
35,CJM,Downtime,tertiary,no,26,no,no,BUILDING,16,apr,78,2,-1,0,ontime,yes
32,XT4,Running,secondary,yes,53,yes,no,BUILDING,16,apr,648,1,272,1,other,yes
51,Saidone,Running,JYS,no,2337,yes,no,BUILDING,16,apr,251,2,266,3,other,yes
37,TOM16,Running,secondary,no,1762,no,no,BUILDING,16,apr,334,2,-1,0,ontime,yes
52,Saidone,Idle,tertiary,no,3469,yes,no,BUILDING,16,apr,583,1,147,1,delivered,yes
35,TOM16,Running,secondary,no,545,yes,no,BUILDING,16,apr,1579,1,234,4,failure,yes
47,XT14,Running,secondary,no,3480,no,no,BUILDING,16,apr,443,1,-1,0,ontime,yes
31,TOM16,Running,secondary,no,183,no,no,BUILDING,16,apr,495,1,-1,0,ontime,yes
49,XT10,Running,secondary,no,2416,yes,no,BUILDING,16,apr,1366,1,-1,0,ontime,yes
30,CJM,Idle,tertiary,no,424,no,no,BUILDING,16,apr,298,4,-1,0,ontime,yes
35,XT4,Idle,secondary,no,0,yes,no,BUILDING,16,apr,1174,1,345,4,other,yes
44,CJM,Running,primary,no,294,no,no,BUILDING,16,apr,165,3,-1,0,ontime,yes
42,XT4,Running,secondary,no,1598,yes,yes,BUILDING,16,apr,1463,2,-1,0,ontime,yes
29,CJM,Idle,tertiary,no,268,no,no,BUILDING,16,apr,667,1,-1,0,ontime,yes
42,TOM16,Downtime,secondary,no,214,no,no,BUILDING,16,apr,127,1,-1,0,ontime,yes
43,CJM,Running,tertiary,no,240,yes,no,BUILDING,16,apr,453,1,-1,0,ontime,yes
36,TOM16,Idle,secondary,no,2511,yes,no,BUILDING,16,apr,700,5,-1,0,ontime,yes
36,TOM16,Running,tertiary,no,4596,yes,no,BUILDING,16,apr,901,2,-1,0,ontime,yes
32,XT10,Running,secondary,no,1273,yes,no,BUILDING,16,apr,1365,2,328,1,failure,yes
54,TOM16,Running,secondary,no,3994,no,yes,BUILDING,16,apr,299,2,-1,0,ontime,yes
50,CJM,Running,tertiary,no,469,no,no,BUILDING,16,apr,161,1,-1,0,ontime,yes
32,TOM16,Idle,tertiary,no,932,yes,no,BUILDING,16,apr,944,1,318,1,failure,yes
28,XT14,Idle,tertiary,no,844,no,no,BUILDING,16,apr,551,2,-1,0,ontime,yes
40,XT10,Downtime,primary,no,471,yes,no,BUILDING,16,apr,1156,1,345,2,failure,yes
34,XT14,Idle,secondary,no,63,yes,no,BUILDING,17,apr,678,1,-1,0,ontime,yes
52,CEIC,Downtime,primary,no,779,yes,yes,BUILDING,17,apr,709,1,-1,0,ontime,yes
35,XT4,Running,secondary,no,293,yes,no,BUILDING,17,apr,1017,1,325,1,other,yes
32,CJM,Downtime,tertiary,no,294,yes,no,BUILDING,17,apr,1095,1,274,5,delivered,yes
60,CJM,Running,tertiary,no,13546,no,no,BUILDING,17,apr,452,3,-1,0,ontime,yes
34,XT4,Running,primary,no,329,yes,no,BUILDING,17,apr,952,1,343,1,failure,yes
30,XT14,Idle,secondary,no,69,yes,no,BUILDING,17,apr,997,1,-1,0,ontime,yes
39,Saidone,Running,tertiary,no,3058,yes,yes,BUILDING,17,apr,882,3,-1,0,ontime,yes
40,XT10,Idle,secondary,no,224,yes,no,BUILDING,17,apr,875,2,-1,0,ontime,yes
38,CJM,Running,tertiary,no,165,yes,no,BUILDING,17,apr,526,1,260,2,other,yes
35,CJM,Idle,tertiary,no,397,yes,no,BUILDING,17,apr,594,1,-1,0,ontime,yes
37,XT4,Running,primary,no,3154,yes,no,BUILDING,17,apr,404,1,305,3,failure,yes
29,TOM16,Running,secondary,no,1180,yes,no,BUILDING,17,apr,367,3,323,3,failure,yes
36,TOM16,Idle,secondary,yes,487,yes,no,BUILDING,17,apr,1080,1,-1,0,ontime,yes
34,CJM,Running,secondary,yes,879,yes,no,BUILDING,17,apr,712,1,344,1,failure,yes
33,TOM16,Running,secondary,no,806,no,no,BUILDING,17,apr,108,1,-1,0,ontime,yes
29,TOM16,Idle,secondary,no,674,no,no,BUILDING,17,apr,170,5,-1,0,ontime,yes
33,CJM,Running,tertiary,no,0,yes,no,BUILDING,17,apr,378,1,-1,0,ontime,yes
41,Saidone,Running,secondary,no,323,yes,no,BUILDING,17,apr,949,2,254,6,other,yes
74,CEIC,Running,secondary,no,921,no,no,UTY,17,apr,394,2,-1,0,ontime,yes
53,TOM16,Running,secondary,no,5303,yes,no,UTY,17,apr,320,3,180,1,delivered,yes
38,XT14,Running,secondary,no,0,yes,yes,BUILDING,17,apr,547,2,-1,0,ontime,yes
41,TOM16,Running,secondary,no,4004,no,no,BUILDING,17,apr,314,2,-1,0,ontime,yes
52,TOM16,Running,secondary,no,386,no,no,BUILDING,20,apr,438,1,-1,0,ontime,yes
40,TOM16,Running,primary,no,284,yes,no,BUILDING,20,apr,1332,2,-1,0,ontime,yes
32,Saidone,Running,secondary,no,242,yes,no,BUILDING,20,apr,1202,3,-1,0,ontime,yes
28,TOM16,Running,secondary,no,1086,yes,no,BUILDING,20,apr,1112,3,-1,0,ontime,yes
28,CJM,Idle,secondary,no,2840,no,no,BUILDING,20,apr,227,5,-1,0,ontime,yes
35,CJM,Running,tertiary,no,43,yes,no,BUILDING,20,apr,860,1,-1,0,ontime,yes
46,CJM,Running,primary,no,3229,yes,no,BUILDING,20,apr,1550,1,-1,0,ontime,yes
50,JYS,Running,primary,no,341,yes,yes,BUILDING,20,apr,670,4,340,2,delivered,yes
44,XT4,Idle,secondary,no,0,no,no,BUILDING,20,apr,133,1,-1,0,ontime,yes
29,XT4,Downtime,secondary,no,19,yes,no,BUILDING,20,apr,712,4,-1,0,ontime,yes
61,CEIC,Running,secondary,no,243,no,no,BUILDING,20,apr,194,1,-1,0,ontime,yes
70,CEIC,Running,secondary,no,2575,no,no,UTY,20,apr,216,2,-1,0,ontime,yes
44,XT4,Running,secondary,yes,105,yes,no,BUILDING,20,apr,586,1,-1,0,ontime,yes
59,CJM,Running,tertiary,no,0,yes,yes,BUILDING,20,apr,392,1,-1,0,ontime,yes
45,XT4,Running,primary,yes,443,yes,yes,BUILDING,20,apr,691,1,-1,0,ontime,yes
39,TOM16,Running,tertiary,no,1524,no,no,BUILDING,20,apr,567,1,-1,0,ontime,yes
36,XT4,Running,primary,no,1925,yes,no,BUILDING,20,apr,904,2,-1,0,ontime,yes
78,CEIC,Running,primary,no,240,no,no,BUILDING,20,apr,325,1,-1,0,ontime,yes
28,TOM16,Idle,tertiary,no,387,yes,no,BUILDING,20,apr,205,1,82,1,failure,yes
50,Saidone,Downtime,tertiary,no,13,yes,no,BUILDING,20,apr,76,1,-1,0,ontime,yes
73,CEIC,Downtime,tertiary,no,3203,no,no,BUILDING,20,apr,148,1,-1,0,ontime,yes
34,CJM,Running,tertiary,no,606,no,no,BUILDING,20,apr,97,1,-1,0,ontime,yes
28,XT14,Idle,secondary,no,0,no,no,BUILDING,20,apr,185,1,-1,0,ontime,yes
42,XT14,Downtime,secondary,no,527,no,yes,BUILDING,20,apr,112,1,-1,0,ontime,yes
54,CJM,Downtime,secondary,no,309,no,no,BUILDING,20,apr,241,1,-1,0,ontime,yes
27,XT4,Running,secondary,no,4333,no,no,BUILDING,20,apr,163,1,-1,0,ontime,yes
73,CEIC,Running,primary,no,253,no,no,BUILDING,20,apr,345,1,-1,0,ontime,yes
33,CJM,Idle,tertiary,no,6807,no,no,BUILDING,20,apr,163,1,-1,0,ontime,yes
51,Saidone,Running,tertiary,no,83,no,no,BUILDING,20,apr,267,2,-1,0,ontime,yes
32,CJM,Idle,tertiary,no,819,yes,no,BUILDING,20,apr,114,2,-1,0,ontime,yes
33,TOM16,Running,secondary,no,1968,yes,no,BUILDING,20,apr,1817,3,-1,0,ontime,yes
26,XT10,Idle,secondary,no,136,no,no,BUILDING,20,apr,120,1,-1,0,ontime,yes
32,TOM16,Idle,secondary,no,1995,yes,no,BUILDING,20,apr,121,1,-1,0,ontime,yes
41,XT4,Downtime,primary,no,285,yes,no,BUILDING,20,apr,1272,2,-1,0,ontime,yes
39,XT4,Running,JYS,no,621,yes,no,BUILDING,20,apr,1333,5,-1,0,ontime,yes
24,XT14,Idle,secondary,no,597,yes,no,BUILDING,20,apr,943,3,-1,0,ontime,yes
37,XT4,Downtime,secondary,no,0,yes,no,BUILDING,21,apr,146,4,-1,0,ontime,yes
35,CJM,Idle,tertiary,no,1750,yes,no,BUILDING,21,apr,333,3,-1,0,ontime,yes
26,XT14,Idle,tertiary,no,10086,no,no,BUILDING,21,apr,110,2,-1,0,ontime,yes
29,TOM16,Idle,secondary,no,3466,no,no,BUILDING,21,apr,274,1,-1,0,ontime,yes
63,CEIC,Running,JYS,no,2193,no,no,UTY,21,apr,1348,4,-1,0,ontime,yes
95,CEIC,Downtime,primary,no,2282,no,no,UTY,21,apr,207,17,-1,0,ontime,yes
65,CEIC,Running,tertiary,no,1973,no,no,UTY,21,apr,396,3,-1,0,ontime,yes
59,TOM16,Running,secondary,no,10925,no,no,BUILDING,21,apr,100,1,-1,0,ontime,yes
35,CJM,Idle,tertiary,no,704,no,no,BUILDING,21,apr,164,1,-1,0,ontime,yes
74,CEIC,Running,secondary,no,9480,no,no,BUILDING,21,apr,211,1,-1,0,ontime,yes
56,CJM,Running,primary,no,3391,no,no,BUILDING,21,apr,243,1,-1,0,ontime,yes
26,XT14,Idle,tertiary,no,1134,no,no,BUILDING,21,apr,464,4,-1,0,ontime,yes
30,XT4,Idle,JYS,no,6281,no,no,BUILDING,21,apr,149,2,-1,0,ontime,yes
29,Saidone,Running,secondary,no,123,no,yes,BUILDING,21,apr,158,2,181,1,delivered,yes
78,CEIC,Running,primary,no,8556,no,no,UTY,21,apr,137,2,-1,0,ontime,yes
45,JYS,Downtime,JYS,no,0,no,no,BUILDING,21,apr,278,3,-1,0,ontime,yes
29,XT4,Idle,secondary,no,2,yes,yes,BUILDING,21,apr,379,5,-1,0,ontime,yes
39,XT14,Running,tertiary,no,1108,no,no,BUILDING,21,apr,204,1,-1,0,ontime,yes
45,CJM,Running,tertiary,no,212,no,no,BUILDING,21,apr,65,2,-1,0,ontime,yes
45,TOM16,Running,tertiary,no,5110,no,no,BUILDING,22,apr,341,2,-1,0,ontime,yes
36,XT14,Idle,secondary,no,17,no,no,BUILDING,22,apr,621,1,-1,0,ontime,yes
41,JYS,Idle,JYS,no,942,no,no,BUILDING,22,apr,219,1,-1,0,ontime,yes
38,TOM16,Running,secondary,no,0,yes,no,BUILDING,22,apr,315,1,-1,0,ontime,yes
33,XT14,Running,tertiary,no,882,no,no,BUILDING,22,apr,104,1,183,4,failure,yes
30,XT10,Running,tertiary,no,81,no,no,BUILDING,22,apr,145,1,-1,0,ontime,yes
65,CEIC,Running,primary,no,276,no,no,BUILDING,22,apr,229,1,-1,0,ontime,yes
75,CEIC,Running,tertiary,no,2991,no,no,BUILDING,22,apr,240,1,-1,0,ontime,yes
65,CJM,Downtime,tertiary,no,90,yes,no,BUILDING,22,apr,416,1,-1,0,ontime,yes
53,CJM,Running,tertiary,no,3754,no,no,BUILDING,22,apr,307,1,278,2,failure,yes
40,CJM,Running,primary,no,395,yes,no,BUILDING,22,apr,232,4,-1,0,ontime,yes
31,XT14,Idle,tertiary,no,676,yes,no,BUILDING,22,apr,124,2,343,2,other,yes
25,XT14,Idle,secondary,no,8,no,no,BUILDING,22,apr,107,2,-1,0,ontime,yes
37,TOM16,Running,secondary,no,0,yes,no,BUILDING,22,apr,1288,3,-1,0,ontime,yes
32,CJM,Idle,tertiary,no,2069,no,no,BUILDING,22,apr,545,1,-1,0,ontime,yes
45,CJM,Running,tertiary,no,506,no,no,BUILDING,23,apr,229,2,-1,0,ontime,yes
35,CJM,Running,tertiary,no,8,no,no,BUILDING,23,apr,93,3,-1,0,ontime,yes
74,CEIC,Running,primary,no,670,no,no,BUILDING,23,apr,266,5,-1,0,ontime,yes
37,CJM,Running,tertiary,no,0,yes,no,BUILDING,23,apr,242,5,153,7,failure,yes
59,XT4,Running,primary,no,1939,no,no,BUILDING,23,apr,172,1,-1,0,ontime,yes
76,CJM,Running,JYS,no,1780,yes,no,UTY,23,apr,413,3,-1,0,ontime,yes
25,XT4,Idle,secondary,no,0,no,no,BUILDING,23,apr,163,1,-1,0,ontime,yes
27,XT10,Idle,secondary,no,955,no,no,BUILDING,23,apr,206,1,-1,0,ontime,yes
39,XT14,Running,secondary,no,732,no,no,BUILDING,23,apr,522,4,-1,0,ontime,yes
24,XT10,Idle,JYS,no,2022,no,no,BUILDING,23,apr,159,4,-1,0,ontime,yes
28,XT4,Idle,tertiary,no,4099,no,no,BUILDING,23,apr,116,4,-1,0,ontime,yes
51,CJM,Running,tertiary,no,4917,no,no,BUILDING,23,apr,113,1,-1,0,ontime,yes
66,CEIC,Running,primary,no,2883,no,no,BUILDING,23,apr,158,1,-1,0,ontime,yes
28,CJM,Idle,primary,no,1374,no,no,BUILDING,23,apr,203,4,-1,0,ontime,yes
30,CJM,Idle,tertiary,no,398,no,no,BUILDING,24,apr,235,2,-1,0,ontime,yes
58,XT4,Running,secondary,no,3027,yes,no,BUILDING,24,apr,160,1,-1,0,ontime,yes
32,CJM,Idle,tertiary,no,2974,yes,no,BUILDING,24,apr,227,1,4,1,failure,yes
31,TOM16,Idle,tertiary,no,1081,no,no,BUILDING,24,apr,202,5,261,2,failure,yes
71,TOM16,Running,tertiary,no,383,no,no,BUILDING,27,apr,388,3,-1,0,ontime,yes
37,XT14,Running,tertiary,no,3913,yes,no,BUILDING,27,apr,124,1,-1,0,ontime,yes
56,CJM,Downtime,tertiary,no,3287,no,no,BUILDING,27,apr,497,1,-1,0,ontime,yes
65,CEIC,Running,primary,no,3629,no,no,BUILDING,27,apr,148,1,-1,0,ontime,yes
72,Saidone,Running,tertiary,no,132,no,no,BUILDING,27,apr,444,1,-1,0,ontime,yes
51,XT14,Idle,secondary,no,726,yes,no,BUILDING,27,apr,89,8,-1,0,ontime,yes
35,XT4,Running,secondary,no,149,yes,no,BUILDING,29,apr,507,3,349,1,other,yes
34,XT4,Running,secondary,no,640,yes,no,BUILDING,29,apr,636,2,-1,0,ontime,yes
29,XT14,Running,secondary,no,7707,yes,no,BUILDING,29,apr,961,2,334,2,failure,yes
30,TOM16,Idle,tertiary,no,53,no,no,BUILDING,29,apr,375,1,-1,0,ontime,yes
39,TOM16,Idle,secondary,no,15,yes,no,BUILDING,30,apr,510,1,-1,0,ontime,yes
45,CJM,Running,tertiary,no,242,no,no,BUILDING,30,apr,587,1,-1,0,ontime,yes
28,XT14,Idle,secondary,no,377,no,no,BUILDING,30,apr,571,1,-1,0,ontime,yes
52,CJM,Running,secondary,no,94,no,no,BUILDING,30,apr,244,1,-1,0,ontime,yes
59,CEIC,Running,primary,no,363,no,no,BUILDING,30,apr,400,1,-1,0,ontime,yes
38,XT10,Running,secondary,no,1970,yes,no,BUILDING,30,apr,701,1,176,1,delivered,yes
47,TOM16,Running,secondary,no,1167,yes,no,BUILDING,30,apr,968,1,87,5,failure,yes
52,CJM,Running,tertiary,no,193,no,no,BUILDING,30,apr,381,1,269,1,failure,yes
38,CJM,Running,tertiary,no,0,yes,no,BUILDING,30,apr,571,1,-1,0,ontime,yes
29,XT14,Idle,secondary,no,78,no,no,BUILDING,30,apr,239,1,-1,0,ontime,yes
36,CJM,Idle,tertiary,no,1291,no,no,BUILDING,30,apr,195,1,86,1,delivered,yes
58,CEIC,Running,tertiary,no,1425,no,no,BUILDING,30,apr,224,1,-1,0,ontime,yes
31,TOM16,Running,tertiary,no,3382,no,no,BUILDING,30,apr,739,1,-1,0,ontime,yes
59,CEIC,Downtime,secondary,no,5583,yes,no,BUILDING,30,apr,720,1,-1,0,ontime,yes
47,XT4,Running,secondary,no,1230,yes,no,BUILDING,30,apr,412,1,169,1,delivered,yes
36,XT14,Running,secondary,no,96,no,no,BUILDING,30,apr,208,1,87,1,delivered,yes
21,XT14,Idle,secondary,no,224,no,no,BUILDING,30,apr,871,1,-1,0,ontime,yes
23,XT14,Idle,secondary,no,0,no,no,BUILDING,30,apr,297,1,83,6,delivered,yes
47,XT4,Running,secondary,no,1730,yes,no,BUILDING,30,apr,231,1,-1,0,ontime,yes
29,CJM,Idle,tertiary,no,697,no,no,BUILDING,30,apr,365,1,85,1,delivered,yes
25,CJM,Idle,tertiary,no,943,no,no,BUILDING,30,apr,512,1,-1,0,ontime,yes
37,TOM16,Running,secondary,no,1458,no,no,BUILDING,30,apr,281,1,-1,0,ontime,yes
33,XT14,Running,secondary,no,95,yes,no,BUILDING,30,apr,335,1,-1,0,ontime,yes
59,TOM16,Running,secondary,no,2308,no,no,BUILDING,30,apr,815,1,87,1,other,yes
58,CJM,Downtime,tertiary,no,5701,no,no,BUILDING,30,apr,354,1,87,1,delivered,yes
44,XT4,Running,JYS,no,1529,yes,no,BUILDING,30,apr,347,1,-1,0,ontime,yes
48,XT4,Running,secondary,no,292,no,no,BUILDING,30,apr,271,1,79,1,delivered,yes
34,Saidone,Running,primary,no,7468,yes,yes,BUILDING,30,apr,383,1,-1,0,ontime,yes
42,TOM16,Running,JYS,no,1559,no,no,BUILDING,30,apr,368,1,-1,0,ontime,yes
54,XT14,Downtime,secondary,no,1693,no,no,BUILDING,30,apr,1277,1,87,2,other,yes
